1,1,1.33968459E8,true
1,2,1.33976016E8,true
1,3,1.31087103E8,true
1,4,1.31813412E8,true
1,5,1.33890146E8,true
1,6,1.34967202E8,true
1,7,1.31095125E8,true
1,8,1.29243355E8,true
1,9,1.31588081E8,true
1,10,1.32567242E8,true
1,11,1.34083853E8,true
1,12,1.30660198E8,true
1,13,1.30705711E8,true
1,14,1.36258421E8,true
1,15,1.33222692E8,true
1,16,1.33791031E8,true
1,17,1.34850311E8,true
1,18,1.33894221E8,true
1,19,1.31028689E8,true
2,1,5.4183519E7,true
2,2,5.3714501E7,true
2,3,5.6047733E7,true
2,4,5.2294911E7,true
2,5,5.6240819E7,true
2,6,5.3963481E7,true
2,7,5.3989396E7,true
2,8,5.3444167E7,true
2,9,5.3418827E7,true
2,10,5.3935549E7,true
2,11,5.3012079E7,true
2,12,5.3565666E7,true
2,13,5.3310683E7,true
2,14,5.3701921E7,true
2,15,5.5068871E7,true
2,16,5.3121161E7,true
2,17,5.3421203E7,true
2,18,5.4886031E7,true
2,19,5.5218827E7,true
3,1,2.880708E7,true
3,2,2.8331838E7,true
3,3,2.7428628E7,true
3,4,2.7582195E7,true
3,5,2.7915236E7,true
3,6,2.7570973E7,true
3,7,2.7402266E7,true
3,8,2.8341758E7,true
3,9,2.7636796E7,true
3,10,2.7625631E7,true
3,11,2.6945291E7,true
3,12,2.7382463E7,true
3,13,2.8196896E7,true
3,14,2.7652695E7,true
3,15,2.6812364E7,true
3,16,2.8377276E7,true
3,17,2.7261258E7,true
3,18,2.8041624E7,true
3,19,2.6973092E7,true
4,1,2.6281521E7,true
4,2,1.4531291E7,true
4,3,1.4363905E7,true
4,4,1.532795E7,true
4,5,1.510769E7,true
4,6,1.4975066E7,true
4,7,1.4718912E7,true
4,8,1.5803016E7,true
4,9,1.4383905E7,true
4,10,1.4516192E7,true
4,11,1.4902551E7,true
4,12,1.5245625E7,true
4,13,1.4235084E7,true
4,14,1.5382117E7,true
4,15,1.5218464E7,true
4,16,1.5022517E7,true
4,17,1.5648119E7,true
4,18,1.4575605E7,true
4,19,1.5305267E7,true
5,1,2.753491E7,true
5,2,7819312.0,true
5,3,7846425.0,true
5,4,8178852.0,true
5,5,7765150.0,true
5,6,7661869.0,true
5,7,8294437.0,true
5,8,7957139.0,true
5,9,8539966.0,true
5,10,7909992.0,true
5,11,7586656.0,true
5,12,7381046.0,true
5,13,7869867.0,true
5,14,8399244.0,true
5,15,8648857.0,true
5,16,8208763.0,true
5,17,8458636.0,true
5,18,7842634.0,true
5,19,8030174.0,true
6,1,3.0547319E7,true
6,2,3604371.0,true
6,3,4153009.0,true
6,4,3576298.0,true
6,5,3750233.0,true
6,6,3877742.0,true
6,7,3483348.0,true
6,8,4011349.0,true
6,9,3563347.0,true
6,10,3770471.0,true
6,11,3756321.0,true
6,12,3440089.0,true
6,13,3658404.0,true
6,14,3814287.0,true
6,15,3556285.0,true
6,16,3790757.0,true
6,17,3437213.0,true
6,18,3639994.0,true
6,19,3450153.0,true
7,1,2.8633899E7,true
7,2,3864086.0,true
7,3,1908829.87,false
7,4,1884206.34,false
7,5,1882711.25,false
7,6,1883738.07,false
7,7,1891585.15,false
7,8,1878999.69,false
7,9,1884155.74,false
7,10,1904845.55,false
7,11,1892606.49,false
7,12,1912726.8,false
7,13,1895835.35,false
7,14,1903448.48,false
7,15,1894995.82,false
7,16,1894996.96,false
7,17,1908418.91,false
7,18,1910071.66,false
7,19,1903259.64,false
8,1,2.7769281E7,true
8,2,3583629.0,true
8,3,825463.61,false
8,4,782344.68,false
8,5,776374.99,false
8,6,762888.61,false
8,7,750506.26,false
8,8,760255.32,false
8,9,766863.77,false
8,10,760531.7,false
8,11,769913.77,false
8,12,766758.18,false
8,13,753887.7,false
8,14,752876.1,false
8,15,764510.05,false
8,16,758443.45,false
8,17,755330.2,false
8,18,774676.84,false
8,19,748671.76,false
9,1,2.6778715E7,true
9,2,3367229.0,true
9,3,320982.56,false
9,4,233090.67,false
9,5,223752.74,false
9,6,220084.23,false
9,7,226560.41,false
9,8,222152.94,false
9,9,218902.79,false
9,10,220874.65,false
9,11,219806.09,false
9,12,225045.84,false
9,13,219323.3,false
9,14,217409.24,false
9,15,219254.25,false
9,16,220037.43,false
9,17,218778.62,false
9,18,223194.22,false
9,19,218988.34,false
10,1,2.7164258E7,true
10,2,3401575.0,true
10,3,248079.67,false
10,4,117351.73,false
10,5,103719.42,false
10,6,99001.91,false
10,7,99384.51,false
10,8,101221.71,false
10,9,97604.43,false
10,10,98916.67,false
10,11,99200.78,false
10,12,96277.89,false
10,13,97267.83,false
10,14,97686.59,false
10,15,98985.72,false
10,16,98947.37,false
10,17,99343.6,false
10,18,97096.92,false
10,19,98454.92,false
11,1,2.735823E7,true
11,2,3952919.0,true
11,3,242985.92,false
11,4,70412.88,false
11,5,56090.0,false
11,6,50973.25,false
11,7,50079.71,false
11,8,49556.67,false
11,9,49663.56,false
11,10,49223.7,false
11,11,49048.34,false
11,12,49335.32,false
11,13,48696.62,false
11,14,49869.52,false
11,15,49486.03,false
11,16,49604.34,false
11,17,49326.09,false
11,18,49125.94,false
11,19,50204.46,false
12,1,2.8254756E7,true
12,2,4356506.0,true
12,3,225945.64,false
12,4,50590.24,false
12,5,33334.06,false
12,6,29121.87,false
12,7,27762.38,false
12,8,26871.2,false
12,9,27086.08,false
12,10,26862.31,false
12,11,26416.76,false
12,12,27035.33,false
12,13,26572.63,false
12,14,26793.67,false
12,15,27171.92,false
12,16,26888.38,false
12,17,27204.64,false
12,18,26971.02,false
12,19,27058.33,false
13,1,2.7754679E7,true
13,2,3236591.0,true
13,3,230164.33,false
13,4,41273.4,false
13,5,22906.39,false
13,6,18153.63,false
13,7,16448.42,false
13,8,15741.9,false
13,9,16019.21,false
13,10,15554.58,false
13,11,15668.93,false
13,12,15703.21,false
13,13,15992.17,false
13,14,15683.08,false
13,15,15645.21,false
13,16,15623.17,false
13,17,15917.51,false
13,18,15988.53,false
13,19,15534.21,false
14,1,2.7995101E7,true
14,2,4320837.0,true
14,3,225910.5,false
14,4,37922.69,false
14,5,17762.56,false
14,6,12218.49,false
14,7,10313.13,false
14,8,9930.49,false
14,9,9923.21,false
14,10,9974.93,false
14,11,9793.56,false
14,12,9836.01,false
14,13,10012.27,false
14,14,10087.46,false
14,15,9637.93,false
14,16,9768.67,false
14,17,9770.29,false
14,18,9720.0,false
14,19,9812.7,false
15,1,2.7511635E7,true
15,2,3647743.0,true
15,3,218855.95,false
15,4,36295.34,false
15,5,14959.02,false
15,6,9529.31,false
15,7,7515.28,false
15,8,6948.02,false
15,9,6646.25,false
15,10,6613.1,false
15,11,7007.86,false
15,12,6549.49,false
15,13,6510.79,false
15,14,6551.43,false
15,15,6932.2,false
15,16,6549.78,false
15,17,6761.87,false
15,18,6707.87,false
15,19,6617.89,false
16,1,2.7239928E7,true
16,2,3683937.0,true
16,3,220924.24,false
16,4,35542.92,false
16,5,13631.02,false
16,6,7885.44,false
16,7,6292.41,false
16,8,5235.72,false
16,9,5205.79,false
16,10,5128.5,false
16,11,5003.59,false
16,12,5202.69,false
16,13,5160.33,false
16,14,4811.31,false
16,15,5115.56,false
16,16,5151.55,false
16,17,4864.11,false
16,18,4892.09,false
16,19,4935.43,false
17,1,2.8650269E7,true
17,2,3733639.0,true
17,3,225082.13,false
17,4,33394.37,false
17,5,12781.46,false
17,6,7079.19,false
17,7,5228.73,false
17,8,4618.31,false
17,9,4200.64,false
17,10,4228.68,false
17,11,4142.09,false
17,12,4062.78,false
17,13,4259.35,false
17,14,4057.17,false
17,15,4206.08,false
17,16,4110.27,false
17,17,4125.9,false
17,18,4022.95,false
17,19,4177.63,false
18,1,2.7802451E7,true
18,2,4010381.0,true
18,3,223130.65,false
18,4,33459.09,false
18,5,12180.09,false
18,6,6439.16,false
18,7,4489.51,false
18,8,3999.17,false
18,9,3620.71,false
18,10,3517.07,false
18,11,3709.36,false
18,12,3639.82,false
18,13,3562.22,false
18,14,3615.97,false
18,15,3633.02,false
18,16,3439.44,false
18,17,3457.22,false
18,18,3670.1,false
18,19,3667.18,false
19,1,2.8518655E7,true
19,2,3725703.0,true
19,3,216510.46,false
19,4,34291.4,false
19,5,12256.85,false
19,6,6425.28,false
19,7,4303.39,false
19,8,3574.56,false
19,9,3413.77,false
19,10,3518.4,false
19,11,3321.3,false
19,12,3212.72,false
19,13,3339.68,false
19,14,3532.96,false
19,15,3264.33,false
19,16,3327.36,false
19,17,3412.32,false
19,18,3581.23,false
19,19,3370.57,false